age_years,residential_status,time_at_address_months,employment_status,time_with_employer_months,gross_monthly_income_eur,net_monthly_income_eur,debt_to_income_ratio,disposable_income_eur,num_active_credit_accounts,total_outstanding_balance_eur,credit_utilisation_ratio,num_unsecured_loans,num_accounts_30dpd_last12m,max_delinquency_last12m,months_since_last_delinquency,worst_ever_delinquency,credit_history_length_months,num_credit_enquiries_last6m,adverse_events_flag,default
30,rent_private,38,retired,31,8738,1407,0.3487398328679846,8734,2,7746,0.11699106776110854,1,0,current,240,none,24,1,no,0
32,rent_social,35,permanent,503,1904,2126,0.4155508406414807,887,4,6215,0.7924344110202505,1,0,current,23,30dpd,12,1,no,0
37,owner_with_mortgage,316,unemployed_other,24,4655,172,0.214340673277214,1143,4,12216,0.5323779970377087,1,2,current,240,none,243,3,no,0
56,owner_with_mortgage,49,permanent,172,2284,3306,0.3690023171815617,415,3,4617,0.07216659684497045,0,0,current,7,60dpd,417,0,no,0
28,rent_private,41,temporary_contract,346,4354,11605,0.6114512645632431,50,4,3510,0.5925005601616238,3,1,30dpd,240,none,36,1,no,0
45,owner_with_mortgage,0,permanent,60,9409,2289,0.27666499820442025,17691,3,692,0.09166251402877629,3,1,90dpd_plus,240,30dpd,29,1,no,0
45,owner_with_mortgage,59,permanent,53,1519,1398,0.2818919697527302,51,6,2260,0.1559474358680117,2,0,current,240,90dpd_plus,34,1,no,0
39,rent_private,23,temporary_contract,24,2544,1472,1.2737540262275453,514,5,120925,0.10308017797217729,1,0,current,240,60dpd,28,1,no,0
28,rent_private,47,self_employed,54,2874,2180,0.2165550570682053,362,2,3947,0.5601428102714217,2,0,current,58,none,18,3,no,0
31,rent_private,598,temporary_contract,41,1036,2339,0.2519461524298071,670,4,14084,0.47756137287463113,0,0,30dpd,22,30dpd,51,0,yes,0
42,rent_private,49,retired,19,1558,2545,0.253944549818782,884,4,1456,0.09832759769497465,3,18,current,240,none,101,1,no,0
52,rent_private,11,permanent,232,4080,3112,0.1695493116455897,283,5,2861,0.12247499055495724,2,0,current,240,none,80,0,no,0
51,owner_no_mortgage,320,permanent,43,2457,1533,0.30719651648910995,398,2,2242,0.3170764055759601,1,1,current,97,none,1,1,no,0
39,rent_private,243,permanent,16,1811,1656,0.4676611164893002,575,6,8940,0.14776871724157417,0,0,current,7,none,369,7,yes,0
65,owner_with_mortgage,5,temporary_contract,3,2406,2456,0.5562645477725869,18352,1,17157,0.32383401244669796,2,0,current,240,none,4,2,no,0
49,owner_with_mortgage,357,permanent,3,4476,2302,0.08380533932224762,15824,4,2505,0.21143320719767575,2,0,current,149,60dpd,10,0,no,0
44,owner_with_mortgage,525,temporary_contract,53,3158,2334,0.4098255288936616,631,3,2407,0.7649769952930733,3,0,current,16,none,44,2,no,0
40,rent_private,241,retired,257,4608,640,0.6003318668514914,756,3,5770,0.4895237628429814,2,0,current,240,none,365,1,no,0
37,owner_with_mortgage,8,permanent,30,2972,11389,0.5232956769304271,1015,2,1206,0.32405791306223614,2,0,current,240,none,10,1,yes,0
25,rent_private,3,permanent,47,3467,2771,0.29614467462925864,230,1,315,0.4542280244645197,2,0,90dpd_plus,2,60dpd,579,10,no,1
52,owner_with_mortgage,7,permanent,3,2212,1818,1.3541318250069674,541,3,10035,0.5941415884289056,1,0,current,9,30dpd,13,1,no,0
49,owner_with_mortgage,49,self_employed,402,2594,1339,0.22030654593227955,1167,3,4017,0.4330124616339775,1,0,current,232,none,248,2,no,0
27,owner_no_mortgage,321,retired,41,3678,2402,0.4102986190327065,-1958,2,89531,0.047977505001329974,3,0,current,240,none,429,0,no,0
19,owner_with_mortgage,207,permanent,39,1131,2137,0.07358147800030665,231,4,13737,0.5472593126634028,9,0,30dpd,2,none,14,3,no,0
76,rent_private,9,permanent,54,2914,1950,0.39280133899017017,340,8,10063,0.3102600169785006,5,0,current,113,none,284,3,no,0
36,owner_with_mortgage,19,permanent,9,3112,2400,0.5796251241318162,712,6,10706,0.06309488977733066,1,7,current,240,none,58,2,no,0
47,owner_no_mortgage,250,unemployed_other,1,3317,214,0.4558691137258007,342,1,5238,0.4493368665187995,3,15,60dpd,10,none,71,14,no,1
50,owner_with_mortgage,118,permanent,9,14716,3384,0.32811489548071815,372,0,9122,0.55807117895251,3,0,current,58,none,64,0,no,0
29,owner_with_mortgage,525,temporary_contract,2,2953,3030,0.6266960203550752,651,5,149880,0.42991700825213247,2,0,30dpd,2,none,47,2,no,1
42,owner_with_mortgage,15,permanent,54,3286,1662,0.5285155052837769,856,4,3602,0.5728697561663106,1,13,current,240,90dpd_plus,58,0,no,0
48,owner_with_mortgage,9,permanent,335,2357,883,0.07957264740088793,655,6,7202,0.79460223187627,3,0,current,240,none,35,0,no,0
54,rent_private,514,temporary_contract,1,4961,536,0.32441845214076753,104,4,9313,0.17603165557816086,2,0,current,3,none,43,0,no,0
27,owner_with_mortgage,16,permanent,347,2,1827,0.3258848106287437,76,7,12167,0.23416719572621675,17,0,current,240,none,71,0,no,0
52,owner_with_mortgage,17,permanent,8,4079,2810,0.4143672415757926,181,8,17395,0.15391196699848453,2,0,current,240,90dpd_plus,23,0,yes,0
71,owner_with_mortgage,34,permanent,50,7676,1644,0.46788004464109767,836,6,6687,0.2123725111536116,1,0,current,240,30dpd,18,1,no,0
30,living_with_family_other,6,permanent,561,3357,1393,0.20462554408885444,174,3,9627,0.23477860658182256,0,0,current,240,none,92,0,no,0
62,owner_with_mortgage,9,temporary_contract,29,1745,265,0.22816365917596274,14079,7,5329,0.7612447676183423,0,0,current,240,none,21,1,no,0
31,rent_private,44,self_employed,8,2897,1613,0.2351555965964488,400,4,805,0.3435311632838137,2,0,current,112,none,82,0,no,0
63,owner_with_mortgage,598,retired,251,4093,1391,0.29456354495784465,957,2,5359,0.36181035405453454,1,0,current,10,30dpd,58,1,no,0
34,living_with_family_other,6,permanent,3,19643,473,1.0622482863774403,499,4,14074,0.6132338556189002,1,1,current,240,none,420,0,no,0
120,rent_private,57,temporary_contract,32,2696,1859,0.6446327843731905,561,2,1603,0.7085059802322016,1,0,current,240,30dpd,116,1,no,0
57,owner_with_mortgage,60,permanent,11,5794,1074,0.9407718600955406,16803,2,6174,0.45226600598632516,2,0,current,240,none,410,0,no,0
31,owner_with_mortgage,14,retired,43,2828,3101,0.2687421239717631,-3633,8,18630,0.040340621145787445,2,1,current,78,none,94,0,yes,0
39,rent_private,83,permanent,27,3268,2719,0.41929390599498056,13918,5,116715,0.2681227466863796,1,0,current,240,90dpd_plus,42,0,no,0
52,rent_private,95,unemployed_other,19,3290,652,0.330745460930128,792,8,3885,0.544116546014537,2,0,current,6,none,102,1,no,0
55,rent_private,20,unemployed_other,13,2210,1324,0.5221844312070736,542,5,9509,1.2270133636944953,1,2,current,240,none,90,0,no,0
41,owner_with_mortgage,19,permanent,14,4837,1202,0.06863601472832165,81,3,5234,0.4253684025070351,3,0,current,240,none,88,2,no,0
51,rent_social,590,permanent,504,2953,2092,1.481554106296239,929,3,1091,0.6562127624359485,1,1,current,240,none,20,2,no,0
30,owner_with_mortgage,35,temporary_contract,41,1722,3314,0.29476134637603635,538,2,8443,0.5206693253006497,16,0,current,240,60dpd,36,3,no,0
32,owner_no_mortgage,49,permanent,502,608,1401,0.38645027908980073,1078,4,2467,1.3093487936670798,1,19,current,240,none,56,1,no,0
38,rent_private,14,self_employed,73,2074,470,0.20356620370052236,60,5,9706,0.25250615996913933,2,0,current,121,none,102,3,no,0
27,rent_private,11,permanent,52,1841,1434,0.005938451172806802,518,3,17555,0.331656116451964,2,0,60dpd,30,30dpd,40,0,no,0
29,owner_with_mortgage,6,retired,39,2331,2931,0.3045864981381116,1108,3,14251,0.0013865126887321999,0,0,current,240,60dpd,57,19,no,0
51,owner_with_mortgage,510,permanent,2,3489,3114,1.2263391970296929,677,2,3838,0.6306796649984402,1,1,current,240,none,18,0,no,0
24,owner_no_mortgage,8,permanent,42,2968,2249,0.5863366378946292,722,2,17125,0.412453191800014,1,0,30dpd,15,none,26,0,no,0
33,owner_no_mortgage,12,temporary_contract,29,2499,3297,0.20488734429791106,1157,2,2762,0.3390623950410885,3,0,current,240,none,46,1,no,0
59,owner_with_mortgage,14,temporary_contract,413,57,1729,0.2962781831743454,330,8,372,1.3501988458239857,1,1,30dpd,240,none,62,0,no,0
22,rent_social,217,permanent,19,1913,2804,0.15456721196736883,390,2,70524,0.46783582632390075,2,0,30dpd,240,none,34,3,no,0
24,owner_no_mortgage,27,permanent,7,2161,2090,0.4427281645638483,1169,4,12258,0.5610245455574406,2,0,current,240,30dpd,27,0,no,0
52,owner_with_mortgage,321,permanent,161,7789,1650,0.42251578919695504,107,3,798,0.48184980360605717,0,2,current,3,none,74,3,no,0
49,rent_private,30,permanent,11,4878,2860,0.24273207565700106,1067,3,3406,0.2870687349865301,6,1,current,240,none,119,3,no,0
26,rent_private,8,permanent,33,2158,1306,1.070250045111574,410,1,1213,1.0852152160121942,1,0,30dpd,240,none,79,0,no,0
23,rent_private,16,permanent,53,1504,1376,1.131528077171437,187,6,102476,0.09288725356859863,1,4,current,23,30dpd,100,16,no,1
37,owner_with_mortgage,15,permanent,49,3240,1502,0.4934003596521801,613,5,8280,0.17408989641462577,3,0,current,13,none,41,0,no,0
53,rent_private,440,permanent,31,1773,698,0.4715704142556214,1186,3,10927,0.075733271436904,4,0,current,26,none,119,1,no,0
40,rent_private,39,permanent,23,4434,1766,0.4777809041697575,7517,0,2179,0.6907347139302538,1,0,current,240,60dpd,72,0,no,0
27,owner_with_mortgage,18,permanent,20,3647,2194,0.15083188683917845,467,5,14028,0.3031035282353839,0,0,current,11,30dpd,91,3,no,0
22,owner_no_mortgage,270,permanent,10,4162,2207,0.23090361628948697,417,2,1649,0.7039430646393336,3,0,current,240,none,116,3,no,0
45,rent_private,455,temporary_contract,10,1583,2822,0.30963772938096795,527,6,3147,0.25802442954983507,0,0,60dpd,240,none,18,1,no,0
51,rent_private,7,permanent,173,2481,2351,0.19209526146227718,356,8,4376,0.21025349256954695,9,1,current,240,none,112,1,no,0
56,owner_with_mortgage,483,temporary_contract,7,2135,1706,0.2193260258756684,19475,0,5095,0.21278047397918182,0,0,30dpd,9,90dpd_plus,13,0,no,0
27,rent_private,1,permanent,5,1140,1465,0.004041912751978893,18060,7,4488,0.41023773314511747,0,1,current,240,none,32,0,yes,0
34,owner_with_mortgage,8,permanent,237,1582,1964,0.37217373647583774,949,2,17264,0.30228024740240994,3,0,60dpd,157,none,14,1,no,0
28,rent_social,50,self_employed,238,1675,1438,0.3951435166959866,1067,8,777,0.05864969492968468,3,0,current,240,30dpd,285,0,no,0
28,rent_social,4,permanent,40,2276,1387,0.17876385366572736,417,3,1592,0.4782332049126705,1,0,60dpd,240,none,175,1,no,0
37,owner_no_mortgage,17,self_employed,31,4303,1514,0.38737471687802083,609,5,3314,0.30466790844000946,0,0,current,240,none,85,2,no,0
19,rent_social,275,self_employed,54,1636,1583,0.24402965177212899,15574,2,12971,0.28236315252317623,3,1,30dpd,26,30dpd,334,0,no,0
50,rent_private,30,permanent,5,4794,594,0.3141767781599848,732,4,13782,0.43895115397285095,2,0,current,240,60dpd,33,1,yes,0
44,owner_with_mortgage,16,permanent,10,2994,1220,0.28265223013793095,973,2,6855,0.6586951426404808,0,0,current,10,none,62,0,no,0
24,owner_with_mortgage,16,permanent,373,3876,1520,0.41719427614011334,449,35,5224,0.5134108989621695,1,0,current,240,30dpd,25,2,no,0
33,owner_no_mortgage,2,self_employed,376,1769,2106,0.3016716996938424,347,9,3819,0.5295886973993612,0,0,30dpd,122,none,94,0,no,0
120,rent_private,31,temporary_contract,17,3403,13130,0.0207736169000432,-3915,2,151960,0.26579850417434236,1,1,current,240,30dpd,54,3,no,0
65,owner_with_mortgage,50,self_employed,177,3474,1334,0.3411792565878341,387,4,1317,1.3829795542569596,1,0,current,240,30dpd,55,20,no,0
45,rent_private,6,permanent,523,541,2421,0.3502890078269746,485,4,6206,0.3953089190373783,0,0,current,9,none,547,1,no,0
51,owner_with_mortgage,4,permanent,211,17849,1683,0.1964843960735666,508,4,12171,1.2724156871928725,1,0,60dpd,240,90dpd_plus,11,0,no,0
34,owner_with_mortgage,30,temporary_contract,29,2308,1604,0.906883143525159,777,4,4955,0.3178177672541816,1,0,current,116,90dpd_plus,41,2,no,0
42,rent_social,26,self_employed,13,3007,1525,0.633703755748792,1188,1,9101,0.33563958153344065,2,0,current,240,none,446,19,no,0
19,rent_private,47,permanent,38,2523,2311,0.19223937902253038,486,3,2224,0.2893630185827168,0,1,current,240,90dpd_plus,66,1,yes,0
25,rent_private,79,permanent,42,2253,1679,0.24126315499359413,13,7,6901,0.4436185947731944,0,0,current,240,none,167,1,no,0
33,rent_social,4,temporary_contract,97,3243,1364,0.2162240943705117,-1580,4,3599,0.04124377020295111,2,0,current,240,90dpd_plus,103,0,no,0
43,owner_no_mortgage,4,permanent,57,4429,420,0.21948455597320993,-295,1,3114,0.25576182522590263,2,2,current,240,none,15,1,no,0
37,owner_no_mortgage,42,permanent,6,1615,2219,0.23884915871089427,495,4,119985,0.08460799362450083,2,0,30dpd,240,90dpd_plus,354,1,no,0
19,living_with_family_other,43,permanent,467,3206,7360,0.398059213450761,564,1,148133,0.7456059867703881,9,2,current,240,none,234,1,no,0
35,owner_with_mortgage,20,permanent,474,17285,3055,0.5867098881879913,-4800,2,11948,0.20565887486603077,1,1,current,240,90dpd_plus,110,0,no,0
19,rent_private,282,permanent,0,14314,1800,0.3644163373392533,4285,4,199,0.16099056951268348,1,0,current,240,none,45,0,no,0
45,rent_private,44,temporary_contract,10,1824,2014,0.4077074601821847,463,3,6142,0.11894598836902695,0,2,current,3,none,71,2,no,0
52,owner_with_mortgage,59,unemployed_other,15,2124,2656,0.5721255653095166,91,1,63743,0.2971934352120852,3,1,current,240,none,54,1,no,0
50,owner_no_mortgage,11,retired,1,3485,1263,0.53801377510361,1048,5,3992,0.23189668912233694,2,0,current,7,30dpd,12,1,no,0
35,rent_private,11,permanent,11,2849,1682,1.3006043582587992,6876,8,2680,0.29091074902187486,0,0,current,240,none,68,1,no,0
51,owner_with_mortgage,581,permanent,48,19403,1431,0.31970881383028416,381,7,13290,0.20021673150993652,0,0,current,240,none,119,1,yes,0
51,owner_with_mortgage,13,permanent,51,3052,3102,0.30075126145165165,7902,4,14151,0.37879044123574657,2,0,current,17,60dpd,262,2,yes,0
59,owner_with_mortgage,59,permanent,247,3929,1514,0.37274315101776606,-891,2,6347,0.7073272585601028,2,0,90dpd_plus,240,90dpd_plus,5,1,no,1
32,rent_private,383,permanent,32,1779,2075,0.645544813881217,6795,4,18881,0.4326577937520373,2,2,current,83,60dpd,70,19,no,0
48,rent_social,16,retired,12,14200,1518,0.5062732019259879,791,7,1263,0.48039271758879587,1,0,current,240,30dpd,394,1,no,0
43,owner_no_mortgage,116,unemployed_other,56,2441,2663,0.1943113084189179,89,4,4391,0.3936593976217544,1,1,current,240,90dpd_plus,75,2,no,0
51,rent_social,6,permanent,11,2841,2126,0.2446288953329988,-60,7,18030,0.36660382180779955,1,14,current,240,30dpd,108,0,no,0
47,owner_no_mortgage,5,self_employed,56,2341,3348,0.3696662566164562,1121,4,185077,0.28960093568298517,0,0,current,240,none,422,1,no,0
43,living_with_family_other,45,self_employed,47,11276,1318,0.3785059878729383,1132,4,2815,0.2568041004286583,2,2,current,240,none,11,1,no,0
41,owner_no_mortgage,15,permanent,34,7254,1921,0.32319577429891916,896,6,4720,0.2748669680761038,1,0,current,240,none,64,0,no,0
90,rent_private,48,unemployed_other,58,1904,3333,0.8346262124601183,838,5,11131,0.15433730991798336,0,0,current,240,none,15,0,no,0
18,rent_private,43,permanent,13,1846,1840,0.3048124707619678,780,3,3419,0.4348413038932196,1,0,60dpd,240,none,16,2,no,0
52,owner_with_mortgage,21,permanent,53,2483,1273,0.48797675423192055,993,8,8409,0.07160190097081191,3,1,90dpd_plus,240,none,23,0,no,0
45,rent_social,37,permanent,192,1845,1887,0.5111299464662221,427,2,6542,0.38368004960978763,2,0,current,240,30dpd,86,0,no,0
40,rent_private,1,permanent,318,4945,3147,0.36347789845919287,137,5,2288,0.44536428395435096,0,0,30dpd,240,60dpd,24,1,no,0
33,rent_private,29,unemployed_other,23,354,1959,0.20198526837957173,645,8,22976,1.4225797556627668,1,0,current,240,none,86,0,no,0
60,living_with_family_other,98,permanent,56,391,3013,0.5288978103110318,19585,3,18478,0.7479507937752112,2,0,current,4,none,24,3,no,0
37,rent_social,1,permanent,0,326,2247,0.38531025976150657,1028,3,143069,0.20711740193091943,1,1,current,240,none,553,1,no,0
46,rent_private,7,temporary_contract,366,16008,1638,0.4259367521222567,4983,4,19177,0.5236422503327356,1,0,30dpd,18,30dpd,116,18,no,0
52,rent_private,21,unemployed_other,53,6907,8161,0.7349413748024791,667,5,33470,0.8406770928353965,1,0,30dpd,240,none,67,1,no,0
42,living_with_family_other,583,permanent,466,3869,2199,0.43355096571675855,-3094,4,8410,0.3015123045139777,1,11,current,240,none,61,3,no,0
59,owner_with_mortgage,72,permanent,11,10156,1411,0.4140505129543087,292,2,193814,0.49087170175469713,8,0,current,240,none,3,0,no,0
20,owner_with_mortgage,3,temporary_contract,2,2786,1637,0.5302156418778189,388,5,176256,0.24587144376412284,0,2,current,240,none,46,1,no,0
60,rent_private,62,permanent,9,1492,2592,0.38987155761425973,963,2,6614,0.5402549932416171,1,0,30dpd,240,none,544,2,no,0
86,owner_no_mortgage,451,permanent,210,1894,2354,0.20214028156357502,331,6,6021,0.5941135154157836,2,0,current,175,30dpd,101,0,no,0
60,living_with_family_other,116,permanent,492,16419,1808,0.48607557490272724,1193,6,2869,0.536349825188295,3,0,30dpd,240,none,82,0,no,0
40,rent_private,22,permanent,10,1699,2425,0.07639283692696146,436,1,4930,0.25224326845932377,1,0,30dpd,6,none,505,1,no,0
25,rent_social,18,permanent,10,1906,597,0.1454710946429903,230,4,4224,1.393339100743478,1,5,current,240,30dpd,40,18,no,0
66,owner_with_mortgage,47,permanent,14,645,1705,0.3643366707277206,13052,2,3028,0.5788629248746624,3,0,30dpd,240,none,69,2,no,0
41,rent_social,23,permanent,22,3069,3459,0.46958820003114166,660,2,3588,0.7860825684956396,10,0,current,240,none,69,0,no,0
35,rent_private,1,temporary_contract,14,569,1223,0.3706634217484349,996,0,1046,0.2621811969943708,0,0,current,75,none,108,1,no,0
56,owner_with_mortgage,23,permanent,99,1784,1335,0.092212815562855,470,3,15877,0.4006305276603447,0,0,current,240,30dpd,3,1,no,0
45,rent_private,22,permanent,24,2423,2877,0.6494514573476305,520,3,6161,0.21328059764459106,0,1,current,240,30dpd,101,0,no,0
25,owner_with_mortgage,55,permanent,126,5113,2271,0.32299940260786075,666,3,8935,0.4351668947224769,3,0,current,239,90dpd_plus,210,0,no,0
102,rent_private,15,temporary_contract,79,3226,2846,0.5719481878818059,130,2,18714,0.06753892078649827,2,0,current,240,none,71,0,no,0
40,rent_social,49,self_employed,0,2026,1880,0.3538785196983932,291,3,13450,0.09977464805579245,0,1,current,240,60dpd,597,0,yes,0
54,rent_private,16,permanent,14,3390,1538,0.22661246445921038,103,4,6895,1.0510317966503313,2,0,current,159,90dpd_plus,95,0,no,0
23,rent_social,341,permanent,405,2055,1973,0.3681995141478153,1068,5,6636,0.7163365546977136,1,0,current,240,30dpd,277,3,no,0
41,rent_private,15,permanent,16,3059,1378,0.06881113340552059,271,5,3519,0.38169596864795535,3,0,90dpd_plus,240,none,15,0,no,0
28,owner_with_mortgage,8,permanent,17,2138,2564,0.26406926931359953,69,1,9566,1.0192122670234636,3,0,current,240,none,70,0,no,0
45,owner_no_mortgage,126,permanent,340,13088,1285,0.6494598881084459,64,2,8972,0.720598923895033,1,0,30dpd,13,90dpd_plus,212,3,no,0
24,owner_no_mortgage,6,permanent,23,13356,1492,0.3380814854472787,-2321,7,173021,0.12887882709496276,2,2,current,240,90dpd_plus,7,2,yes,1
42,rent_social,600,unemployed_other,6,3029,2967,0.34946762622221994,82,5,629,0.9257335078908361,7,0,current,240,60dpd,103,16,yes,0
33,rent_social,35,permanent,32,4258,1679,0.9749180412141046,-3514,3,6821,0.012427157402230547,0,0,current,240,60dpd,68,7,no,1
29,rent_social,167,self_employed,596,2656,2691,0.8407354758109911,-1758,3,50613,0.31148814524740653,2,1,current,10,none,64,1,yes,0
61,rent_social,7,permanent,60,1008,425,0.28398867274736406,10,8,1721,0.17948734070903735,2,1,current,240,none,92,1,no,0
50,owner_no_mortgage,46,permanent,0,2968,3492,0.325390749412496,910,5,70219,0.2178208605945049,0,0,current,5,none,351,0,no,0
61,owner_with_mortgage,39,permanent,8,4809,654,0.09043037117431668,96,19,4178,0.2780390717957425,3,0,90dpd_plus,240,none,42,1,no,0
36,owner_with_mortgage,19,temporary_contract,12,3691,3304,0.23648711519583698,989,35,5407,0.35960896314899965,0,0,current,240,none,52,0,no,0
54,rent_private,4,permanent,511,4571,3082,0.052194363360776645,452,3,194701,0.4951617028108333,17,0,60dpd,240,none,442,0,no,0
51,owner_with_mortgage,222,permanent,6,764,2880,0.601514973240457,1146,8,2902,0.16522471887528636,2,1,current,240,none,75,3,no,0
51,owner_with_mortgage,5,permanent,15,1531,11860,1.226198547139596,2458,2,1722,0.13910816141405175,3,0,current,240,none,51,3,no,0
56,rent_private,60,self_employed,7,2303,1740,0.37571755914830735,160,0,1909,0.45963587296634023,2,0,current,24,none,100,1,no,0
32,rent_private,218,permanent,15,4139,2927,0.40461613953823944,12319,3,1511,0.09600458177332273,2,2,current,8,none,23,1,no,0
35,owner_with_mortgage,2,temporary_contract,15,4923,1512,0.4858116452113982,556,4,11556,0.00799972505375588,2,0,current,240,none,59,0,no,0
59,owner_no_mortgage,4,permanent,6,3411,1148,0.41307440686674063,14572,31,96783,0.27283245846456217,0,0,30dpd,240,none,113,1,no,0
27,rent_social,42,permanent,11,4433,2415,0.09039232877105606,745,40,2049,0.2629248929988182,2,0,current,240,none,17,1,no,0
51,rent_social,262,temporary_contract,14,2650,2383,0.4392067821904589,19151,2,6007,0.6767675240358803,0,16,current,240,none,31,0,no,0
43,rent_private,233,temporary_contract,176,2958,1316,0.25747726664449094,733,6,1832,0.26453977432170617,2,0,current,240,90dpd_plus,23,1,no,0
52,living_with_family_other,403,retired,15,4169,6022,0.35544363227898407,-934,5,2480,0.4361977190823496,2,0,current,11,60dpd,37,0,no,0
38,owner_no_mortgage,289,temporary_contract,28,2550,931,0.43691738218107956,623,1,2709,0.7669524181503151,1,0,current,17,none,47,2,no,0
28,rent_private,2,permanent,438,1437,1706,0.10346723109538507,769,7,3983,0.6111054916775265,1,0,current,240,60dpd,406,2,no,0
46,owner_with_mortgage,41,permanent,36,1364,2089,0.6285002881832518,-543,2,4368,0.22992142359113524,9,0,current,4,none,55,0,no,0
33,rent_social,11,permanent,360,1980,441,0.1964000696470254,274,2,4845,0.2839844059770337,3,0,current,240,none,61,2,no,0
29,rent_social,17,temporary_contract,573,14329,1395,0.3913623528271501,466,3,1706,0.32949638444587304,3,0,current,240,30dpd,42,0,no,0
32,rent_private,5,permanent,17,2570,1212,0.31729921255788135,786,3,3433,0.2500179312474721,20,0,current,240,90dpd_plus,63,2,no,0
57,rent_private,0,retired,10,881,1294,0.4200118338703963,493,6,105892,0.15323908382737814,2,0,current,240,30dpd,74,3,no,1
39,owner_with_mortgage,59,permanent,165,1731,14148,0.1125617230325842,423,4,26284,0.36108746758062193,3,0,current,240,30dpd,540,1,no,0
58,owner_with_mortgage,9,retired,8,3236,3234,0.3437872718358692,871,3,9263,0.5661021676447037,15,0,current,8,none,29,0,no,0
31,rent_private,11,permanent,36,4979,493,0.03277861949055742,10135,26,1513,0.030180363151928576,0,2,60dpd,240,none,103,0,no,0
48,owner_with_mortgage,432,permanent,5,2407,2314,0.2673906932858757,865,1,146180,0.21869419951132288,3,11,current,158,30dpd,291,1,no,0
46,owner_no_mortgage,360,permanent,48,1805,1334,0.3526384479726897,19445,5,4596,0.10103633748318384,1,20,current,240,none,133,0,no,0
26,owner_no_mortgage,31,self_employed,37,15430,12350,0.43531724142485106,215,2,143,0.7187549278965223,2,0,current,78,30dpd,5,1,no,0
34,rent_social,7,permanent,18,4008,1648,0.2548706916109354,-4373,8,3280,0.8030084316534847,2,0,current,2,none,45,1,no,1
112,owner_with_mortgage,19,unemployed_other,44,3041,1037,0.4320607618438604,403,4,3935,0.41391927789592053,1,0,current,240,none,467,3,no,0
34,owner_no_mortgage,33,self_employed,341,11581,2044,0.28879866619603073,3523,0,15958,0.7707968730228943,18,0,current,108,60dpd,8,1,no,0
32,owner_no_mortgage,9,permanent,44,1870,2428,0.615665553613416,782,3,936,0.34460978971827955,3,1,current,240,none,498,1,no,0
41,living_with_family_other,12,permanent,13,1025,1745,0.46325580846913617,79,0,9010,0.020288694349401948,0,0,current,1,none,19,0,no,1
47,owner_with_mortgage,13,permanent,43,9345,1863,0.6061942176951219,801,5,804,0.2565757385942741,3,0,current,240,none,91,0,no,0
21,owner_with_mortgage,15,permanent,20,3236,1704,0.3143723624950207,534,0,101747,0.5599635340986702,0,0,current,240,none,46,1,no,0
62,rent_private,31,permanent,29,17103,1265,0.2760705000987433,1063,3,6578,0.3404543442457044,1,1,current,142,90dpd_plus,90,0,no,0
99,owner_no_mortgage,49,permanent,23,3939,1975,0.6500487645465562,219,2,597,0.013641715148155485,0,1,current,240,none,488,0,no,0
60,rent_private,49,self_employed,13,13013,8792,0.6477034536001476,894,5,3740,0.015370918088742734,3,0,current,2,none,17,0,yes,0
64,rent_social,50,self_employed,6,2943,1895,0.013528464853495547,493,5,4999,0.4399381128171025,10,0,60dpd,240,none,15,0,no,0
39,rent_private,23,self_employed,11,3109,2635,0.10957541074012975,509,1,8416,0.4164662333194975,1,0,60dpd,5,none,102,1,no,0
60,rent_private,269,self_employed,8,3303,223,0.5385978645872777,867,5,1154,0.504362669501411,3,0,current,240,none,23,6,no,0
55,owner_with_mortgage,5,permanent,37,2755,2518,1.0245791806548497,165,4,9117,0.6958635589324165,2,0,current,240,60dpd,27,0,no,0
62,owner_with_mortgage,16,temporary_contract,314,4882,744,0.5703366533865402,14645,4,12662,0.49676184778720367,3,1,30dpd,240,60dpd,21,0,no,0
47,owner_no_mortgage,3,permanent,11,253,543,0.23881848123636912,1082,0,1830,0.3057082755706207,2,1,current,10,none,10,1,no,0
20,owner_no_mortgage,15,permanent,4,2100,2612,0.3423914904767497,1104,2,11093,0.5851278546157797,2,2,current,17,none,95,1,yes,0
44,owner_no_mortgage,58,permanent,325,1936,13685,0.32722279994618075,68,7,1475,0.6560686909242005,1,0,30dpd,6,none,95,2,yes,0
29,owner_no_mortgage,5,permanent,1,14779,1440,0.33951230281649347,613,0,5386,0.21330391675924384,12,0,current,240,none,0,1,yes,1
51,rent_private,11,temporary_contract,5,4003,668,0.3268609444266819,10228,5,2029,0.3264049226455631,3,0,current,240,none,21,0,no,0
20,owner_with_mortgage,24,unemployed_other,35,2229,1402,0.2476685963325299,453,8,1487,0.5524300149717893,1,0,current,240,90dpd_plus,409,1,no,0
24,owner_with_mortgage,33,permanent,7,2969,1369,0.6466269275471177,1081,4,4392,0.33449028558059735,0,0,current,6,none,54,3,no,0
116,rent_private,500,permanent,339,1071,2150,0.5066811899810034,-945,1,3372,0.5482318551570666,0,0,30dpd,240,none,6,1,no,0
29,owner_no_mortgage,19,permanent,9,4064,12893,0.016509826826358997,920,3,4472,0.7829530903549267,0,0,current,240,none,114,0,no,0
43,rent_private,38,permanent,36,2112,2317,0.23839201090946338,820,5,7836,0.29178261321958837,0,0,current,240,none,6,2,yes,0
27,rent_social,31,self_employed,5,2239,2502,0.32551321354892776,656,3,675,0.4898847288041821,2,0,current,24,none,115,0,no,0
